/private/tmp/bpe-parallel-before/tests/adapters.py:306: SyntaxWarning: invalid escape sequence '\T'
  rope_theta (float): The RoPE $\Theta$ parameter.
         1673934 function calls (1673837 primitive calls) in 0.362 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1102(parse_subpattern)
      2/1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2089(pack_characters)
       10    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1187(parse_escape)
      2/1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2113(_compile)
      148    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/enum.py:1128(__new__)
        5    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3485(_compile)
        2    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/enum.py:1583(__invert__)
       28    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2484(__init__)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1483(parse_set_imp_union)
      501    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}
       18    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:384(make_case_flags)
        1    0.000    0.000    0.000    0.000 {method 'split' of '_regex.Pattern' objects}
       18    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3500(_flush_characters)
      809    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        2    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/enum.py:1413(_missing_)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1374(parse_property)
        7    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1506(parse_set_member)
        1    0.000    0.000    0.000    0.000 {built-in method _io.open}
        7    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1547(parse_set_item)
       13    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1850(with_flags)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:4316(_get_required_string)
      495    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      4/3    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3829(_compile)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2146(_split_common_prefix)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2106(get_firstset)
       28    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/enum.py:1403(_iter_member_by_def_)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1912(get_required_string)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2313(_reduce_to_set)
      2/1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2419(max_width)
      5/4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3809(optimise)
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2876(_compile)
     12/7    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2420(<genexpr>)
        5    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3469(get_firstset)
        5    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3589(max_width)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1637(lookup_property)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/cs336_basics/tokenizer.py:40(init_vocab)
       50    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:4147(match)
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:511(apply_quantifier)
       15    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3590(<genexpr>)
       28    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/enum.py:1393(_iter_member_by_value_)
        3    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:376(_flatten_code)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:447(__fspath__)
       23    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1840(make_sequence)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:437(__str__)
        2    0.000    0.000    0.000    0.000 {built-in method regex._regex.compile}
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2847(optimise)
      243    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/cs336_basics/tokenizer.py:34(dump_pair_count)
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2869(get_firstset)
       95    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1626(standardise_name)
     12/7    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3402(fix_groups)
        6    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/enum.py:1550(__or__)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:394(make_character)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3894(__init__)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:551(drive)
    26/16    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1903(__hash__)
      2/1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2035(fix_groups)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:946(parse_lookaround)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:407(_load_parts)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:410(make_property)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2513(_compile)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:719(__truediv__)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:711(joinpath)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:380(with_segments)
       87    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:4004(get)
       84    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1847(__init__)
       26    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3395(__init__)
    26/16    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
        2    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/locale.py:667(getpreferredencoding)
       11    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2367(_flush_set_members)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/regex.py:377(escape)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.all}
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3622(rebuild)
        5    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3654(_handle_case_folding)
       16    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2838(__init__)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        6    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2164(<genexpr>)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:1157(__init__)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1395(parse_property_name)
       52    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:4215(__init__)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1605(numeric_to_rational)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:387(_parse_path)
       28    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/enum.py:117(_iter_bits_lsb)
       13    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        6    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/locale.py:600(setlocale)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1085(parse_flags)
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2852(pack_characters)
       14    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3236(_compile)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:358(__init__)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3608(__init__)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2507(get_firstset)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3230(get_firstset)
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2907(max_width)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3922(_compile)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3058(optimise)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3684(max_width)
       12    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2158(<genexpr>)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:71(join)
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2844(fix_groups)
        1    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:559(parse_quantifier)
        5    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1906(__eq__)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3626(get_firstset)
        6    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
       27    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3087(_compile)
       30    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1870(fix_groups)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2031(__init__)
       26    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/enum.py:1410(<lambda>)
       29    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2504(optimise)
       28    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
       17    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3227(optimise)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:1164(__new__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1390(_handle_fromlist)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:4070(get_while)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3213(__init__)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/regex.py:471(complain_unused_args)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2540(max_width)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3049(__init__)
        1    0.000    0.000    0.000    0.000 {method 'finditer' of '_regex.Pattern' objects}
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2074(_add_precheck)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:4186(expect)
       10    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1876(pack_characters)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3203(_compile)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1069(parse_flag_set)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:309(__init__)
        3    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3936(max_width)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3992(__init__)
        8    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:429(_format_parsed_parts)
        5    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        3    0.000    0.000    0.000    0.000 {built-in method __new__ of type object at 0x10700a058}
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1631(<genexpr>)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3200(__init__)
        6    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:138(splitroot)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3055(fix_groups)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:4190(at_end)
       11    0.000    0.000    0.000    0.000 {method 'isspace' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _locale.getencoding}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/cs336_basics/tokenizer.py:7(__init__)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:4277(_check_group_features)
        4    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3709(__del__)
        8    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1900(is_empty)
        4    0.000    0.000    0.000    0.000 {method 'upper' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'clear' of 'set' objects}
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3065(pack_characters)
        2    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/regex.py:642(<genexpr>)
        2    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:2902(__eq__)
        3    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
        2    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1885(can_be_affix)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:569(_tail)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:1894(has_simple_start)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3919(has_simple_start)
        1    0.000    0.000    0.000    0.000 /Users/zehualu/.local/share/uv/python/cpython-3.12.13-macos-aarch64-none/lib/python3.12/pathlib.py:560(root)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:260(__init__)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3939(get_required_string)
        1    0.000    0.000    0.000    0.000 /private/tmp/bpe-parallel-before/.venv/lib/python3.12/site-packages/regex/_regex_core.py:3111(max_width)


