
        BPE Tokenizer Training report
        -------------------------------
        Vocabuary size                  :500
        Number of merges                :243
        First 5 merges                  :[(b' ', b't'), (b' ', b'a'), (b'h', b'e'), (b'i', b'n'), (b' t', b'he')]
    
         1723109 function calls (1721758 primitive calls) in 1.655 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       47    0.007    0.000    0.007    0.000 {built-in method marshal.loads}
      208    0.002    0.000    0.007    0.000 <frozen importlib._bootstrap_external>:1589(find_spec)
    27760    0.007    0.000    0.007    0.000 {method 'encode' of 'str' objects}
        1    0.000    0.000    0.006    0.006 random.py:1(<module>)
        1    0.000    0.000    0.005    0.005 socket.py:1(<module>)
      118    0.000    0.000    0.005    0.000 __init__.py:280(_compile)
       12    0.000    0.000    0.005    0.000 __init__.py:226(compile)
       13    0.000    0.000    0.005    0.000 _compiler.py:738(compile)
        1    0.000    0.000    0.004    0.004 _psosx.py:1(<module>)
       32    0.002    0.000    0.004    0.000 __init__.py:355(namedtuple)
        1    0.000    0.000    0.004    0.004 hashlib.py:1(<module>)
        1    0.000    0.000    0.004    0.004 _common.py:1(<module>)
        1    0.000    0.000    0.003    0.003 shutil.py:1(<module>)
       47    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1182(get_data)
        7    0.000    0.000    0.003    0.000 enum.py:902(_convert_)
        1    0.000    0.000    0.003    0.003 pickle.py:1(<module>)
        1    0.000    0.000    0.003    0.003 _psposix.py:1(<module>)
      360    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
        3    0.000    0.000    0.003    0.001 regex.py:449(_compile)
       13    0.000    0.000    0.002    0.000 _parser.py:962(parse)
      360    0.002    0.000    0.002    0.000 {built-in method posix.stat}
    38/13    0.000    0.000    0.002    0.000 _parser.py:445(_parse_sub)
    49/13    0.001    0.000    0.002    0.000 _parser.py:505(_parse)
       11    0.000    0.000    0.002    0.000 enum.py:515(__new__)
       23    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1294(exec_module)
  306/236    0.001    0.000    0.002    0.000 {built-in method __new__ of type object at 0x10fd39880}
       32    0.002    0.000    0.002    0.000 {built-in method builtins.eval}
        1    0.000    0.000    0.002    0.002 util.py:1(<module>)
       23    0.002    0.000    0.002    0.000 {built-in method _imp.exec_dynamic}
       13    0.000    0.000    0.002    0.000 _compiler.py:571(_code)
        1    0.000    0.000    0.002    0.002 decoder.py:1(<module>)
     1004    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
       47    0.002    0.000    0.002    0.000 {built-in method _io.open_code}
       78    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:416(__enter__)
      211    0.000    0.000    0.002    0.000 enum.py:709(__call__)
      107    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:304(acquire)
        1    0.000    0.000    0.002    0.002 regex.py:340(finditer)
    92/13    0.000    0.000    0.002    0.000 _compiler.py:37(_compile)
        7    0.001    0.000    0.002    0.000 enum.py:1679(convert_class)
       74    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
       70    0.001    0.000    0.001    0.000 enum.py:249(__set_name__)
        1    0.000    0.000    0.001    0.001 subprocess.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:469(StrFormatStyle)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
       94    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:481(cache_from_source)
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
      243    0.001    0.000    0.001    0.000 {method 'copy' of 'set' objects}
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
        1    0.000    0.000    0.001    0.001 selectors.py:1(<module>)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
        1    0.000    0.000    0.001    0.001 enum.py:846(_create_)
      5/3    0.000    0.000    0.001    0.000 _regex_core.py:417(_parse_pattern)
      117    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:632(cached)
     13/8    0.000    0.000    0.001    0.000 _regex_core.py:427(parse_sequence)
       70    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:610(_get_cached)
       47    0.001    0.000    0.001    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.001    0.001 __init__.py:436(PercentStyle)
      107    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:162(__enter__)
       41    0.001    0.000    0.001    0.000 _compiler.py:241(_optimize_charset)
        1    0.001    0.001    0.001    0.001 connection.py:431(Listener)
       91    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
       83    0.000    0.000    0.001    0.000 enum.py:383(__setitem__)
       98    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
      210    0.000    0.000    0.001    0.000 enum.py:1112(__new__)
       14    0.000    0.000    0.001    0.000 hashlib.py:126(__get_openssl_constructor)
       70    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1584(_get_spec)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
       29    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
      107    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:124(setdefault)
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
     2151    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
       30    0.000    0.000    0.001    0.000 enum.py:1528(__or__)
      107    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
       22    0.000    0.000    0.001    0.000 enum.py:1398(_missing_)
     1207    0.000    0.000    0.001    0.000 {method 'join' of 'str' objects}
        2    0.000    0.000    0.001    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.001    0.001 struct.py:1(<module>)
        1    0.000    0.000    0.001    0.001 tokenizer.py:51(remove_special_tokens)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1640(_fill_cache)
      178    0.000    0.000    0.001    0.000 enum.py:1538(__and__)
     2255    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
        1    0.000    0.000    0.001    0.001 heapq.py:1(<module>)
       16    0.000    0.000    0.001    0.000 <frozen abc>:105(__new__)
      107    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:372(release)
       70    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:801(spec_from_file_location)
     2102    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
        1    0.000    0.000    0.000    0.000 regex.py:314(split)
       78    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:420(__exit__)
      499    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
     1354    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
      106    0.000    0.000    0.000    0.000 __init__.py:164(match)
      260    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1465(_path_importer_cache)
       78    0.000    0.000    0.000    0.000 __init__.py:101(find_spec)
       94    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        1    0.000    0.000    0.000    0.000 bisect.py:1(<module>)
        7    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
      280    0.000    0.000    0.000    0.000 enum.py:833(__setattr__)
       47    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1201(path_stats)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
     1139    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
       13    0.000    0.000    0.000    0.000 _compiler.py:509(_compile_info)
        1    0.000    0.000    0.000    0.000 _base.py:1(<module>)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _regex_core.py:803(parse_paren)
        1    0.000    0.000    0.000    0.000 tracemalloc.py:1(<module>)
      490    0.000    0.000    0.000    0.000 _parser.py:164(__getitem__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:73(RegexFlag)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1452(_path_hooks)
      527    0.000    0.000    0.000    0.000 _parser.py:254(get)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1116(parse_flags_subpattern)
      120    0.000    0.000    0.000    0.000 enum.py:1388(_iter_member_by_def_)
   113/34    0.000    0.000    0.000    0.000 _parser.py:174(getwidth)
     1089    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
       38    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
        1    0.000    0.000    0.000    0.000 _psosx.py:358(Process)
       11    0.000    0.000    0.000    0.000 _regex_core.py:1637(lookup_property)
       48    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
        1    0.000    0.000    0.000    0.000 {method 'read' of '_io.TextIOWrapper' objects}
      721    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 _regex_core.py:1417(parse_set)
       47    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:665(_classify_pyc)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2039(optimise)
      247    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
      386    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1220(__exit__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1102(parse_subpattern)
       25    0.000    0.000    0.000    0.000 _psosx.py:338(wrap_exceptions)
     1063    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
      248    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
      250    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
      501    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
      249    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
      386    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1216(__enter__)
      107    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:74(__new__)
       10    0.000    0.000    0.000    0.000 _regex_core.py:1187(parse_escape)
       21    0.000    0.000    0.000    0.000 _parser.py:94(closegroup)
     13/8    0.000    0.000    0.000    0.000 _regex_core.py:3406(optimise)
      678    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
      141    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
      647    0.000    0.000    0.000    0.000 _parser.py:233(__next)
       47    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:698(_validate_timestamp_pyc)
        2    0.000    0.000    0.000    0.000 _regex_core.py:335(_compile_firstset)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
      159    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2133(_flatten_branches)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
       78    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:445(cb)
     47/4    0.000    0.000    0.000    0.000 _regex_core.py:1897(compile)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1681(path_hook_for_FileFinder)
      120    0.000    0.000    0.000    0.000 enum.py:1378(_iter_member_by_value_)
        2    0.000    0.000    0.000    0.000 _regex_core.py:1483(parse_set_imp_union)
      142    0.000    0.000    0.000    0.000 enum.py:38(_is_descriptor)
       11    0.000    0.000    0.000    0.000 _regex_core.py:1626(standardise_name)
       78    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
        4    0.000    0.000    0.000    0.000 enum.py:500(__prepare__)
      155    0.000    0.000    0.000    0.000 enum.py:79(_is_private)
       74    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1122(find_spec)
       77    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
     10/7    0.000    0.000    0.000    0.000 _regex_core.py:3418(pack_characters)
        1    0.000    0.000    0.000    0.000 __init__.py:288(Process)
        4    0.000    0.000    0.000    0.000 _regex_core.py:1374(parse_property)
       28    0.000    0.000    0.000    0.000 _regex_core.py:2484(__init__)
        2    0.000    0.000    0.000    0.000 _regex_core.py:345(_check_firstset)
       85    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
       78    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:976(find_spec)
      107    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:82(remove)
        1    0.000    0.000    0.000    0.000 threading.py:1418(__init__)
      571    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2113(_compile)
      571    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       15    0.000    0.000    0.000    0.000 _compiler.py:384(_mk_bitmap)
      188    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        2    0.000    0.000    0.000    0.000 enum.py:1558(__invert__)
        7    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
        7    0.000    0.000    0.000    0.000 _regex_core.py:1506(parse_set_member)
       60    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
      107    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:79(__init__)
      165    0.000    0.000    0.000    0.000 enum.py:48(_is_dunder)
       89    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        6    0.000    0.000    0.000    0.000 _regex_core.py:3485(_compile)
        6    0.000    0.000    0.000    0.000 _common.py:425(memoize_when_activated)
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
       77    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
      208    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
      107    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
        7    0.000    0.000    0.000    0.000 _regex_core.py:1547(parse_set_item)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2089(pack_characters)
       19    0.000    0.000    0.000    0.000 _regex_core.py:384(make_case_flags)
      217    0.000    0.000    0.000    0.000 {built-in method builtins.min}
      155    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
       78    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:599(__init__)
       41    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
       69    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
       85    0.000    0.000    0.000    0.000 enum.py:768(__delattr__)
      285    0.000    0.000    0.000    0.000 _parser.py:249(match)
       16    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
      191    0.000    0.000    0.000    0.000 _parser.py:160(__len__)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1563(__init__)
       57    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
      215    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
        1    0.000    0.000    0.000    0.000 threading.py:861(__init__)
      243    0.000    0.000    0.000    0.000 tokenizer.py:37(dump_pair_count)
      146    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       36    0.000    0.000    0.000    0.000 _compiler.py:396(_simple)
        2    0.000    0.000    0.000    0.000 __init__.py:1658(cpu_times)
       47    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:642(_check_name_wrapper)
        1    0.000    0.000    0.000    0.000 {method 'split' of '_regex.Pattern' objects}
        3    0.000    0.000    0.000    0.000 _regex_core.py:4316(_get_required_string)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
        9    0.000    0.000    0.000    0.000 enum.py:950(_get_mixins_)
      217    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
      126    0.000    0.000    0.000    0.000 _parser.py:286(tell)
       19    0.000    0.000    0.000    0.000 _regex_core.py:3500(_flush_characters)
        1    0.000    0.000    0.000    0.000 tokenizer.py:43(init_vocab)
        1    0.000    0.000    0.000    0.000 threading.py:567(__init__)
      101    0.000    0.000    0.000    0.000 _parser.py:172(append)
       93    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
       24    0.000    0.000    0.000    0.000 _parser.py:442(_uniq)
        1    0.000    0.000    0.000    0.000 threading.py:256(__init__)
      139    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       13    0.000    0.000    0.000    0.000 _regex_core.py:1850(with_flags)
      106    0.000    0.000    0.000    0.000 {method 'match' of 're.Pattern' objects}
       11    0.000    0.000    0.000    0.000 _regex_core.py:1605(numeric_to_rational)
       51    0.000    0.000    0.000    0.000 _regex_core.py:4147(match)
       72    0.000    0.000    0.000    0.000 types.py:192(__init__)
      4/3    0.000    0.000    0.000    0.000 _regex_core.py:3829(_compile)
        2    0.000    0.000    0.000    0.000 _regex_core.py:2146(_split_common_prefix)
      120    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
       25    0.000    0.000    0.000    0.000 _parser.py:365(_escape)
       78    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
        1    0.000    0.000    0.000    0.000 {built-in method _io.open}
        1    0.000    0.000    0.000    0.000 tokenizer.py:9(Tokenizer)
        1    0.000    0.000    0.000    0.000 <frozen os>:44(_get_exports_list)
      163    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        8    0.000    0.000    0.000    0.000 _regex_core.py:511(apply_quantifier)
       47    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
       21    0.000    0.000    0.000    0.000 _parser.py:82(opengroup)
       95    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        9    0.000    0.000    0.000    0.000 enum.py:991(_find_data_type_)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1912(get_required_string)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:983(create_module)
       96    0.000    0.000    0.000    0.000 {method 'rfind' of 'str' objects}
        1    0.000    0.000    0.000    0.000 _psosx.py:144(per_cpu_times)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2419(max_width)
    16/11    0.000    0.000    0.000    0.000 _compiler.py:434(_get_literal_prefix)
      163    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
      167    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
      163    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
        1    0.000    0.000    0.000    0.000 _common.py:128(NicDuplex)
       82    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       68    0.000    0.000    0.000    0.000 enum.py:197(__get__)
      135    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 _regex_core.py:2106(get_firstset)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
       74    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
        8    0.000    0.000    0.000    0.000 _regex_core.py:2876(_compile)
      5/4    0.000    0.000    0.000    0.000 _regex_core.py:3809(optimise)
      128    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
     12/7    0.000    0.000    0.000    0.000 _regex_core.py:2420(<genexpr>)
        3    0.000    0.000    0.000    0.000 {built-in method regex._regex.compile}
      141    0.000    0.000    0.000    0.000 {built-in method from_bytes}
      107    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        3    0.000    0.000    0.000    0.000 locale.py:665(getpreferredencoding)
       57    0.000    0.000    0.000    0.000 __init__.py:108(<lambda>)
        2    0.000    0.000    0.000    0.000 _regex_core.py:2313(_reduce_to_set)
       83    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
        3    0.000    0.000    0.000    0.000 contextlib.py:260(contextmanager)
        1    0.000    0.000    0.000    0.000 random.py:126(__init__)
        7    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
       78    0.000    0.000    0.000    0.000 _virtualenv.py:50(find_spec)
       16    0.000    0.000    0.000    0.000 _parser.py:305(_class_escape)
        5    0.000    0.000    0.000    0.000 _regex_core.py:3589(max_width)
        1    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
      168    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
        6    0.000    0.000    0.000    0.000 _regex_core.py:3469(get_firstset)
      107    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
        1    0.000    0.000    0.000    0.000 subprocess.py:749(Popen)
        4    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        1    0.000    0.000    0.000    0.000 random.py:135(seed)
        3    0.000    0.000    0.000    0.000 _common.py:380(memoize)
      109    0.000    0.000    0.000    0.000 _regex_core.py:1847(__init__)
      163    0.000    0.000    0.000    0.000 {method '__contains__' of 'frozenset' objects}
        5    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       25    0.000    0.000    0.000    0.000 _regex_core.py:1840(make_sequence)
        1    0.000    0.000    0.000    0.000 _common.py:138(BatteryTime)
       13    0.000    0.000    0.000    0.000 _parser.py:224(__init__)
        1    0.000    0.000    0.000    0.000 __init__.py:1293(__init__)
       68    0.000    0.000    0.000    0.000 _parser.py:79(groups)
        5    0.000    0.000    0.000    0.000 _regex_core.py:376(_flatten_code)
        1    0.000    0.000    0.000    0.000 __init__.py:928(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method psutil._psutil_osx.per_cpu_times}
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
        1    0.000    0.000    0.000    0.000 pickle.py:1129(_Unpickler)
        1    0.000    0.000    0.000    0.000 {function Random.seed at 0x10f33a3e0}
        4    0.000    0.000    0.000    0.000 enum.py:1018(_find_new_)
       88    0.000    0.000    0.000    0.000 _regex_core.py:4004(get)
       15    0.000    0.000    0.000    0.000 _regex_core.py:3590(<genexpr>)
        1    0.000    0.000    0.000    0.000 _regex_core.py:946(parse_lookaround)
       38    0.000    0.000    0.000    0.000 __init__.py:23(<genexpr>)
      132    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 __init__.py:2156(getLogger)
        2    0.000    0.000    0.000    0.000 functools.py:188(total_ordering)
        3    0.000    0.000    0.000    0.000 _regex_core.py:4215(__init__)
        2    0.000    0.000    0.000    0.000 _regex_core.py:394(make_character)
        1    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
     13/8    0.000    0.000    0.000    0.000 _regex_core.py:3402(fix_groups)
        2    0.000    0.000    0.000    0.000 _compiler.py:389(_bytes_to_codes)
       24    0.000    0.000    0.000    0.000 {built-in method fromkeys}
       94    0.000    0.000    0.000    0.000 _parser.py:109(__init__)
        9    0.000    0.000    0.000    0.000 locale.py:598(setlocale)
       29    0.000    0.000    0.000    0.000 _regex_core.py:3395(__init__)
        2    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        1    0.000    0.000    0.000    0.000 tempfile.py:669(SpooledTemporaryFile)
       26    0.000    0.000    0.000    0.000 _compiler.py:568(isstring)
        8    0.000    0.000    0.000    0.000 _regex_core.py:2869(get_firstset)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:991(exec_module)
        1    0.000    0.000    0.000    0.000 __init__.py:1377(getLogger)
       11    0.000    0.000    0.000    0.000 _regex_core.py:3213(__init__)
