
    BPE Tokenizer Training report
    -------------------------------
    Vocabuary size                  :500
    Number of merges                :243
    First 5 merges                  :[(b' ', b't'), (b' ', b'a'), (b'h', b'e'), (b'i', b'n'), (b' t', b'he')]
    
         1717354 function calls (1716827 primitive calls) in 3.397 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
     38/6    0.000    0.000    0.036    0.006 <frozen importlib._bootstrap>:480(_call_with_frames_removed)
        3    0.000    0.000    0.036    0.012 __init__.py:1(<module>)
   160785    0.034    0.000    0.034    0.000 train_bpe.py:79(<genexpr>)
      243    0.001    0.000    0.030    0.000 __init__.py:1686(handle)
      243    0.001    0.000    0.029    0.000 __init__.py:1746(callHandlers)
      243    0.001    0.000    0.029    0.000 __init__.py:1011(handle)
      243    0.000    0.000    0.027    0.000 __init__.py:1266(emit)
      243    0.003    0.000    0.027    0.000 __init__.py:1148(emit)
        1    0.000    0.000    0.024    0.024 regex.py:1(<module>)
        1    0.004    0.004    0.019    0.019 _regex_core.py:1(<module>)
      243    0.018    0.000    0.018    0.000 {method 'write' of '_io.TextIOWrapper' objects}
      243    0.001    0.000    0.010    0.000 train_bpe.py:210(update_vocab)
      243    0.001    0.000    0.010    0.000 __init__.py:1645(makeRecord)
      265    0.009    0.000    0.010    0.000 {built-in method builtins.sorted}
      243    0.004    0.000    0.009    0.000 __init__.py:298(__init__)
    27758    0.009    0.000    0.009    0.000 {method 'group' of '_regex.Match' objects}
       11    0.000    0.000    0.008    0.001 <frozen importlib._bootstrap_external>:1061(get_code)
    27759    0.008    0.000    0.008    0.000 {method 'encode' of 'str' objects}
       16    0.000    0.000    0.006    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
      101    0.002    0.000    0.006    0.000 {built-in method builtins.__build_class__}
        3    0.000    0.000    0.005    0.002 <frozen importlib._bootstrap_external>:1286(create_module)
        3    0.005    0.002    0.005    0.002 {built-in method _imp.create_dynamic}
       10    0.000    0.000    0.005    0.001 __init__.py:226(compile)
       10    0.000    0.000    0.005    0.001 __init__.py:280(_compile)
      243    0.002    0.000    0.005    0.000 __init__.py:1611(findCaller)
       10    0.000    0.000    0.005    0.000 _compiler.py:738(compile)
       11    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1182(get_data)
      243    0.000    0.000    0.004    0.000 __init__.py:988(format)
      243    0.001    0.000    0.004    0.000 __init__.py:690(format)
       11    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:750(_compile_bytecode)
       11    0.004    0.000    0.004    0.000 {method 'read' of '_io.BufferedReader' objects}
       11    0.003    0.000    0.003    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.003    0.003 decoder.py:1(<module>)
        8    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:1384(_handle_fromlist)
        2    0.000    0.000    0.003    0.001 {built-in method builtins.__import__}
       17    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:1234(_find_spec)
        3    0.000    0.000    0.003    0.001 regex.py:449(_compile)
       10    0.000    0.000    0.002    0.000 _parser.py:962(parse)
    33/10    0.000    0.000    0.002    0.000 _parser.py:445(_parse_sub)
       15    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1516(find_spec)
    44/10    0.001    0.000    0.002    0.000 _parser.py:505(_parse)
       15    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1487(_get_spec)
      972    0.002    0.000    0.002    0.000 __init__.py:200(_is_internal_frame)
        1    0.000    0.000    0.002    0.002 scanner.py:1(<module>)
       10    0.000    0.000    0.002    0.000 _compiler.py:571(_code)
        1    0.000    0.000    0.002    0.002 regex.py:340(finditer)
       35    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:1589(find_spec)
    86/10    0.001    0.000    0.002    0.000 _compiler.py:37(_compile)
       17    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:416(__enter__)
      243    0.001    0.000    0.002    0.000 __init__.py:1137(flush)
      243    0.001    0.000    0.002    0.000 <frozen posixpath>:169(basename)
        1    0.000    0.000    0.002    0.002 __init__.py:469(StrFormatStyle)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
      243    0.001    0.000    0.001    0.000 <frozen posixpath>:117(splitext)
     2809    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
      243    0.000    0.000    0.001    0.000 __init__.py:674(formatMessage)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
      243    0.001    0.000    0.001    0.000 {method 'copy' of 'set' objects}
      5/3    0.000    0.000    0.001    0.000 _regex_core.py:417(_parse_pattern)
     13/8    0.000    0.000    0.001    0.000 _regex_core.py:427(parse_sequence)
        1    0.000    0.000    0.001    0.001 enum.py:515(__new__)
      243    0.000    0.000    0.001    0.000 __init__.py:462(format)
        1    0.000    0.000    0.001    0.001 train_bpe.py:53(remove_special_tokens)
        1    0.000    0.000    0.001    0.001 regex.py:314(split)
    81/47    0.000    0.000    0.001    0.000 {built-in method __new__ of type object at 0x109e6a880}
      243    0.001    0.000    0.001    0.000 __init__.py:383(getMessage)
       34    0.001    0.000    0.001    0.000 _compiler.py:241(_optimize_charset)
      243    0.001    0.000    0.001    0.000 __init__.py:170(<lambda>)
       34    0.000    0.000    0.001    0.000 enum.py:249(__set_name__)
      486    0.000    0.000    0.001    0.000 __init__.py:968(acquire)
        1    0.000    0.000    0.001    0.001 __init__.py:436(PercentStyle)
       75    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
      204    0.000    0.000    0.001    0.000 enum.py:709(__call__)
      243    0.001    0.000    0.001    0.000 __init__.py:455(_format)
      243    0.000    0.000    0.001    0.000 __init__.py:668(usesTime)
       75    0.001    0.000    0.001    0.000 {built-in method posix.stat}
      244    0.001    0.000    0.001    0.000 {built-in method time.time}
      243    0.001    0.000    0.001    0.000 <frozen genericpath>:133(_splitext)
        1    0.001    0.001    0.001    0.001 {method 'read' of '_io.TextIOWrapper' objects}
      204    0.000    0.000    0.001    0.000 enum.py:1112(__new__)
      973    0.000    0.000    0.001    0.000 <frozen posixpath>:52(normcase)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
      751    0.001    0.000    0.001    0.000 {method 'rfind' of 'str' objects}
        1    0.001    0.001    0.001    0.001 {method 'match' of '_regex.Pattern' objects}
       11    0.001    0.000    0.001    0.000 {built-in method _io.open_code}
       30    0.000    0.000    0.001    0.000 enum.py:1528(__or__)
      172    0.000    0.000    0.001    0.000 enum.py:1538(__and__)
       22    0.000    0.000    0.001    0.000 enum.py:1398(_missing_)
      243    0.000    0.000    0.001    0.000 __init__.py:447(usesTime)
      693    0.001    0.000    0.001    0.000 {built-in method builtins.hasattr}
       24    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:304(acquire)
     1640    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
      494    0.000    0.000    0.000    0.000 {method 'acquire' of '_thread.RLock' objects}
      243    0.000    0.000    0.000    0.000 __init__.py:129(getLevelName)
      486    0.000    0.000    0.000    0.000 __init__.py:975(release)
      489    0.000    0.000    0.000    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.000    0.000 {method 'split' of '_regex.Pattern' objects}
       16    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
      939    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
      486    0.000    0.000    0.000    0.000 __init__.py:831(filter)
        2    0.000    0.000    0.000    0.000 _regex_core.py:803(parse_paren)
      177    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
      243    0.000    0.000    0.000    0.000 threading.py:1463(current_thread)
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
      243    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
     1499    0.000    0.000    0.000    0.000 {built-in method posix.fspath}
      472    0.000    0.000    0.000    0.000 _parser.py:164(__getitem__)
      244    0.000    0.000    0.000    0.000 <frozen posixpath>:41(_get_sep)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1116(parse_flags_subpattern)
       43    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1465(_path_importer_cache)
        1    0.000    0.000    0.000    0.000 _regex_core.py:73(RegexFlag)
       39    0.000    0.000    0.000    0.000 enum.py:383(__setitem__)
      120    0.000    0.000    0.000    0.000 enum.py:1388(_iter_member_by_def_)
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:481(cache_from_source)
      502    0.000    0.000    0.000    0.000 _parser.py:254(get)
      243    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1452(_path_hooks)
   105/29    0.000    0.000    0.000    0.000 _parser.py:174(getwidth)
        1    0.000    0.000    0.000    0.000 train_bpe.py:12(__init__)
        1    0.000    0.000    0.000    0.000 train_bpe.py:29(_set_log_conifg)
        1    0.000    0.000    0.000    0.000 __init__.py:2028(basicConfig)
       10    0.000    0.000    0.000    0.000 _compiler.py:509(_compile_info)
       11    0.000    0.000    0.000    0.000 _regex_core.py:1637(lookup_property)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:162(__enter__)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2039(optimise)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1640(_fill_cache)
       25    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:632(cached)
      243    0.000    0.000    0.000    0.000 threading.py:1159(name)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:610(_get_cached)
        1    0.000    0.000    0.000    0.000 __init__.py:1206(__init__)
      243    0.000    0.000    0.000    0.000 {method 'find' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _io.open}
        2    0.000    0.000    0.000    0.000 _regex_core.py:1417(parse_set)
     13/8    0.000    0.000    0.000    0.000 _regex_core.py:3406(optimise)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1102(parse_subpattern)
       10    0.000    0.000    0.000    0.000 _regex_core.py:1187(parse_escape)
      535    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       19    0.000    0.000    0.000    0.000 _parser.py:94(closegroup)
      243    0.000    0.000    0.000    0.000 __init__.py:1790(isEnabledFor)
       23    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
       26    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2133(_flatten_branches)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
        3    0.000    0.000    0.000    0.000 {built-in method posix.listdir}
     47/4    0.000    0.000    0.000    0.000 _regex_core.py:1897(compile)
       28    0.000    0.000    0.000    0.000 _regex_core.py:2484(__init__)
        1    0.000    0.000    0.000    0.000 <frozen codecs>:319(decode)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:124(setdefault)
        2    0.000    0.000    0.000    0.000 _regex_core.py:335(_compile_firstset)
        3    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
        1    0.000    0.000    0.000    0.000 {built-in method _codecs.utf_8_decode}
        1    0.000    0.000    0.000    0.000 __init__.py:355(namedtuple)
      244    0.000    0.000    0.000    0.000 encoder.py:105(__init__)
      146    0.000    0.000    0.000    0.000 enum.py:833(__setattr__)
        1    0.000    0.000    0.000    0.000 __init__.py:1257(_open)
       11    0.000    0.000    0.000    0.000 _regex_core.py:1626(standardise_name)
      243    0.000    0.000    0.000    0.000 {built-in method posix.getpid}
      614    0.000    0.000    0.000    0.000 _parser.py:233(__next)
        2    0.000    0.000    0.000    0.000 _regex_core.py:1483(parse_set_imp_union)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2113(_compile)
      120    0.000    0.000    0.000    0.000 enum.py:1378(_iter_member_by_value_)
        4    0.000    0.000    0.000    0.000 _regex_core.py:1374(parse_property)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1584(_get_spec)
     10/7    0.000    0.000    0.000    0.000 _regex_core.py:3418(pack_characters)
        2    0.000    0.000    0.000    0.000 _regex_core.py:345(_check_firstset)
      494    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:592(__init__)
        6    0.000    0.000    0.000    0.000 _regex_core.py:3485(_compile)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:372(release)
        2    0.000    0.000    0.000    0.000 enum.py:1558(__invert__)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:420(__exit__)
        2    0.000    0.000    0.000    0.000 __init__.py:450(validate)
      130    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
       12    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
        7    0.000    0.000    0.000    0.000 _regex_core.py:1506(parse_set_member)
        2    0.000    0.000    0.000    0.000 {method 'search' of 're.Pattern' objects}
       22    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        1    0.000    0.000    0.000    0.000 train_bpe.py:11(Tokenizer)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1201(path_stats)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2089(pack_characters)
      202    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        7    0.000    0.000    0.000    0.000 _regex_core.py:1547(parse_set_item)
       17    0.000    0.000    0.000    0.000 __init__.py:101(find_spec)
       14    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:801(spec_from_file_location)
       19    0.000    0.000    0.000    0.000 _regex_core.py:384(make_case_flags)
        1    0.000    0.000    0.000    0.000 threading.py:1418(__init__)
       10    0.000    0.000    0.000    0.000 _compiler.py:384(_mk_bitmap)
      183    0.000    0.000    0.000    0.000 _parser.py:160(__len__)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.eval}
        1    0.000    0.000    0.000    0.000 _regex_core.py:2030(Branch)
       42    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
      376    0.000    0.000    0.000    0.000 {method 'rstrip' of 'str' objects}
       34    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
      350    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1294(exec_module)
       11    0.000    0.000    0.000    0.000 _regex_core.py:1605(numeric_to_rational)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:665(_classify_pyc)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1681(path_hook_for_FileFinder)
      260    0.000    0.000    0.000    0.000 _parser.py:249(match)
        3    0.000    0.000    0.000    0.000 locale.py:665(getpreferredencoding)
       94    0.000    0.000    0.000    0.000 _parser.py:172(append)
       35    0.000    0.000    0.000    0.000 _compiler.py:396(_simple)
       19    0.000    0.000    0.000    0.000 _regex_core.py:3500(_flush_characters)
       13    0.000    0.000    0.000    0.000 _regex_core.py:1850(with_flags)
        3    0.000    0.000    0.000    0.000 {built-in method _imp.exec_dynamic}
        3    0.000    0.000    0.000    0.000 _regex_core.py:4316(_get_required_string)
        1    0.000    0.000    0.000    0.000 train_bpe.py:45(init_vocab)
        2    0.000    0.000    0.000    0.000 _regex_core.py:2146(_split_common_prefix)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:74(__new__)
      184    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
      114    0.000    0.000    0.000    0.000 _parser.py:286(tell)
      4/3    0.000    0.000    0.000    0.000 _regex_core.py:3829(_compile)
      124    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
       25    0.000    0.000    0.000    0.000 _parser.py:365(_escape)
       51    0.000    0.000    0.000    0.000 _regex_core.py:4147(match)
       33    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
      122    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       20    0.000    0.000    0.000    0.000 _parser.py:442(_uniq)
        3    0.000    0.000    0.000    0.000 {built-in method regex._regex.compile}
        2    0.000    0.000    0.000    0.000 _compiler.py:389(_bytes_to_codes)
        1    0.000    0.000    0.000    0.000 enum.py:500(__prepare__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1912(get_required_string)
      120    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:976(find_spec)
        9    0.000    0.000    0.000    0.000 locale.py:598(setlocale)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2419(max_width)
        2    0.000    0.000    0.000    0.000 __init__.py:928(__init__)
      108    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
       87    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
        8    0.000    0.000    0.000    0.000 _regex_core.py:511(apply_quantifier)
      5/4    0.000    0.000    0.000    0.000 _regex_core.py:3809(optimise)
        8    0.000    0.000    0.000    0.000 _regex_core.py:2876(_compile)
       82    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1220(__exit__)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:698(_validate_timestamp_pyc)
       34    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
        1    0.000    0.000    0.000    0.000 regex.py:377(escape)
       19    0.000    0.000    0.000    0.000 _parser.py:82(opengroup)
     12/7    0.000    0.000    0.000    0.000 _regex_core.py:2420(<genexpr>)
        2    0.000    0.000    0.000    0.000 _regex_core.py:2313(_reduce_to_set)
        1    0.000    0.000    0.000    0.000 _regex_core.py:2106(get_firstset)
       82    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1216(__enter__)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:445(cb)
        1    0.000    0.000    0.000    0.000 threading.py:861(__init__)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1563(__init__)
        5    0.000    0.000    0.000    0.000 _regex_core.py:3589(max_width)
       95    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
       16    0.000    0.000    0.000    0.000 _parser.py:305(_class_escape)
        9    0.000    0.000    0.000    0.000 {built-in method _locale.setlocale}
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:82(remove)
       15    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1122(find_spec)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
        6    0.000    0.000    0.000    0.000 _regex_core.py:3469(get_firstset)
       34    0.000    0.000    0.000    0.000 enum.py:38(_is_descriptor)
     11/8    0.000    0.000    0.000    0.000 _compiler.py:434(_get_literal_prefix)
      109    0.000    0.000    0.000    0.000 _regex_core.py:1847(__init__)
       58    0.000    0.000    0.000    0.000 _parser.py:79(groups)
       25    0.000    0.000    0.000    0.000 _regex_core.py:1840(make_sequence)
        5    0.000    0.000    0.000    0.000 _regex_core.py:376(_flatten_code)
        5    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
       39    0.000    0.000    0.000    0.000 enum.py:79(_is_private)
        1    0.000    0.000    0.000    0.000 __init__.py:1293(__init__)
       44    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:79(__init__)
      123    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
       89    0.000    0.000    0.000    0.000 {method 'setdefault' of 'dict' objects}
       88    0.000    0.000    0.000    0.000 _regex_core.py:4004(get)
       34    0.000    0.000    0.000    0.000 enum.py:768(__delattr__)
        4    0.000    0.000    0.000    0.000 _regex_core.py:410(make_property)
        1    0.000    0.000    0.000    0.000 threading.py:1022(_set_tstate_lock)
     13/8    0.000    0.000    0.000    0.000 _regex_core.py:3402(fix_groups)
        3    0.000    0.000    0.000    0.000 _regex_core.py:4215(__init__)
      123    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
        2    0.000    0.000    0.000    0.000 {built-in method posix.register_at_fork}
        1    0.000    0.000    0.000    0.000 threading.py:567(__init__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:946(parse_lookaround)
       15    0.000    0.000    0.000    0.000 _regex_core.py:3590(<genexpr>)
       17    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        2    0.000    0.000    0.000    0.000 _regex_core.py:394(make_character)
       24    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
       35    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
      119    0.000    0.000    0.000    0.000 {built-in method builtins.ord}
        1    0.000    0.000    0.000    0.000 threading.py:256(__init__)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2035(fix_groups)
       29    0.000    0.000    0.000    0.000 _regex_core.py:3395(__init__)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:983(create_module)
       10    0.000    0.000    0.000    0.000 _parser.py:224(__init__)
        8    0.000    0.000    0.000    0.000 _regex_core.py:2847(optimise)
        3    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:164(_path_isdir)
        1    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        8    0.000    0.000    0.000    0.000 _regex_core.py:2869(get_firstset)
       99    0.000    0.000    0.000    0.000 enum.py:1395(<lambda>)
       39    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
       11    0.000    0.000    0.000    0.000 _regex_core.py:3213(__init__)
       88    0.000    0.000    0.000    0.000 _parser.py:109(__init__)
        1    0.000    0.000    0.000    0.000 _regex_core.py:3087(_compile)
       38    0.000    0.000    0.000    0.000 enum.py:48(_is_dunder)
       37    0.000    0.000    0.000    0.000 _parser.py:168(__setitem__)
        1    0.000    0.000    0.000    0.000 __init__.py:1126(__init__)
       20    0.000    0.000    0.000    0.000 {built-in method fromkeys}
        2    0.000    0.000    0.000    0.000 enum.py:950(_get_mixins_)
        2    0.000    0.000    0.000    0.000 {method 'tolist' of 'memoryview' objects}
        2    0.000    0.000    0.000    0.000 __init__.py:958(createLock)
       10    0.000    0.000    0.000    0.000 {built-in method builtins.locals}
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:642(_check_name_wrapper)
       60    0.000    0.000    0.000    0.000 {built-in method builtins.chr}
        1    0.000    0.000    0.000    0.000 _regex_core.py:3622(rebuild)
       17    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
    26/16    0.000    0.000    0.000    0.000 _regex_core.py:1903(__hash__)
       38    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
       39    0.000    0.000    0.000    0.000 enum.py:70(_is_internal_class)
       49    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        2    0.000    0.000    0.000    0.000 {method 'cast' of 'memoryview' objects}
        4    0.000    0.000    0.000    0.000 _regex_core.py:3894(__init__)
        4    0.000    0.000    0.000    0.000 _regex_core.py:2513(_compile)
       20    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
       71    0.000    0.000    0.000    0.000 {built-in method builtins.issubclass}
       15    0.000    0.000    0.000    0.000 _regex_core.py:1917(__init__)
        1    0.000    0.000    0.000    0.000 threading.py:834(_maintain_shutdown_locks)
       20    0.000    0.000    0.000    0.000 _compiler.py:568(isstring)
        2    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
       11    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
        2    0.000    0.000    0.000    0.000 __init__.py:892(_addHandlerRef)
       14    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _imp.create_builtin}
        8    0.000    0.000    0.000    0.000 __init__.py:234(_acquireLock)
        1    0.000    0.000    0.000    0.000 <frozen posixpath>:416(abspath)
        4    0.000    0.000    0.000    0.000 _parser.py:267(getuntil)
       15    0.000    0.000    0.000    0.000 {built-in method _imp.find_frozen}
       10    0.000    0.000    0.000    0.000 {built-in method _sre.compile}
        1    0.000    0.000    0.000    0.000 {method 'difference_update' of 'set' objects}
       17    0.000    0.000    0.000    0.000 _virtualenv.py:50(find_spec)
        3    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       38    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
        1    0.000    0.000    0.000    0.000 weakref.py:104(__init__)
        4    0.000    0.000    0.000    0.000 _regex_core.py:1395(parse_property_name)
       16    0.000    0.000    0.000    0.000 _regex_core.py:2838(__init__)
       24    0.000    0.000    0.000    0.000 {built-in method _weakref._remove_dead_weakref}
        2    0.000    0.000    0.000    0.000 enum.py:991(_find_data_type_)
        1    0.000    0.000    0.000    0.000 threading.py:850(Thread)
        1    0.000    0.000    0.000    0.000 threading.py:595(set)
