
        BPE Tokenizer Training report
        -------------------------------
        Vocabuary size                  :500
        Number of merges                :243
        First 5 merges                  :[(b' ', b't'), (b' ', b'a'), (b'h', b'e'), (b'i', b'n'), (b' t', b'he')]
    
         816270 function calls (814844 primitive calls) in 1.592 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    42/19    0.000    0.000    0.054    0.003 <frozen importlib._bootstrap>:1384(_handle_fromlist)
        2    0.000    0.000    0.041    0.021 process.py:1(<module>)
  814/469    0.000    0.000    0.040    0.000 {built-in method builtins.hasattr}
        1    0.000    0.000    0.040    0.040 __init__.py:40(__getattr__)
        1    0.024    0.024    0.040    0.040 tokenizer.py:288(build_paircount_and_cache)
   106139    0.038    0.000    0.038    0.000 {method 'add' of 'set' objects}
     15/9    0.000    0.000    0.036    0.004 {built-in method builtins.__import__}
    91521    0.035    0.000    0.035    0.000 {method 'discard' of 'set' objects}
214042/213944    0.034    0.000    0.034    0.000 {built-in method builtins.len}
      243    0.008    0.000    0.021    0.000 tokenizer.py:318(update_heap)
        1    0.000    0.000    0.018    0.018 regex.py:1(<module>)
        1    0.000    0.000    0.018    0.018 connection.py:1(<module>)
        1    0.000    0.000    0.016    0.016 context.py:1(<module>)
       53    0.001    0.000    0.016    0.000 <frozen importlib._bootstrap_external>:1061(get_code)
        1    0.004    0.004    0.015    0.015 _regex_core.py:1(<module>)
        1    0.000    0.000    0.014    0.014 process.py:142(join)
       82    0.000    0.000    0.014    0.000 <frozen importlib._bootstrap>:806(module_from_spec)
        3    0.000    0.000    0.014    0.005 popen_fork.py:24(poll)
        1    0.000    0.000    0.014    0.014 popen_fork.py:36(wait)
        3    0.014    0.005    0.014    0.005 {built-in method posix.waitpid}
        1    0.000    0.000    0.013    0.013 reduction.py:1(<module>)
        1    0.000    0.000    0.013    0.013 tempfile.py:1(<module>)
       86    0.001    0.000    0.012    0.000 <frozen importlib._bootstrap>:1234(_find_spec)
       25    0.000    0.000    0.012    0.000 <frozen importlib._bootstrap_external>:1286(create_module)
       25    0.012    0.000    0.012    0.000 {built-in method _imp.create_dynamic}
      234    0.005    0.000    0.011    0.000 {built-in method builtins.__build_class__}
       82    0.000    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:1516(find_spec)
       82    0.000    0.000    0.011    0.000 <frozen importlib._bootstrap_external>:1487(_get_spec)
       53    0.001    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:750(_compile_bytecode)
     9994    0.010    0.000    0.010    0.000 tokenizer.py:17(__init__)
      224    0.002    0.000    0.010    0.000 <frozen importlib._bootstrap_external>:1589(find_spec)
      243    0.002    0.000    0.009    0.000 tokenizer.py:335(_pick_best_mergetoken)
       53    0.009    0.000    0.009    0.000 {built-in method marshal.loads}
        1    0.000    0.000    0.008    0.008 socket.py:1(<module>)
        1    0.000    0.000    0.007    0.007 random.py:1(<module>)
       32    0.003    0.000    0.006    0.000 __init__.py:355(namedtuple)
     1464    0.005    0.000    0.006    0.000 {built-in method _heapq.heappop}
        1    0.000    0.000    0.006    0.006 process.py:622(__init__)
      118    0.000    0.000    0.005    0.000 __init__.py:280(_compile)
        1    0.000    0.000    0.005    0.005 _common.py:1(<module>)
        1    0.000    0.000    0.005    0.005 _psosx.py:1(<module>)
       12    0.000    0.000    0.005    0.000 __init__.py:226(compile)
       13    0.000    0.000    0.005    0.000 _compiler.py:738(compile)
        1    0.000    0.000    0.005    0.005 hashlib.py:1(<module>)
        1    0.000    0.000    0.005    0.005 process.py:165(__init__)
        1    0.000    0.000    0.005    0.005 queues.py:37(__init__)
        4    0.000    0.000    0.004    0.001 context.py:65(Lock)
     8925    0.004    0.000    0.004    0.000 {built-in method _heapq.heappush}
        5    0.000    0.000    0.004    0.001 synchronize.py:50(__init__)
        4    0.000    0.000    0.004    0.001 synchronize.py:168(__init__)
       53    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:1182(get_data)
        1    0.000    0.000    0.004    0.004 shutil.py:1(<module>)
      390    0.000    0.000    0.004    0.000 <frozen importlib._bootstrap_external>:140(_path_stat)
      390    0.004    0.000    0.004    0.000 {built-in method posix.stat}
        7    0.001    0.000    0.003    0.000 enum.py:902(_convert_)
        1    0.000    0.000    0.003    0.003 selectors.py:1(<module>)
        1    0.000    0.000    0.003    0.003 process.py:739(_adjust_process_count)
        1    0.000    0.000    0.003    0.003 process.py:762(_spawn_process)
        1    0.000    0.000    0.003    0.003 pickle.py:1(<module>)
        1    0.000    0.000    0.003    0.003 util.py:1(<module>)
        1    0.000    0.000    0.003    0.003 process.py:110(start)
5452/5451    0.003    0.000    0.003    0.000 {built-in method builtins.max}
        1    0.000    0.000    0.003    0.003 _psposix.py:1(<module>)
        1    0.000    0.000    0.003    0.003 context.py:286(_Popen)
       13    0.000    0.000    0.003    0.000 _parser.py:962(parse)
       86    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap>:416(__enter__)
    38/13    0.000    0.000    0.003    0.000 _parser.py:445(_parse_sub)
       25    0.000    0.000    0.003    0.000 <frozen importlib._bootstrap_external>:1294(exec_module)
  330/260    0.001    0.000    0.003    0.000 {built-in method __new__ of type object at 0x110713880}
    49/13    0.001    0.000    0.003    0.000 _parser.py:505(_parse)
       32    0.002    0.000    0.003    0.000 {built-in method builtins.eval}
        2    0.000    0.000    0.003    0.001 regex.py:449(_compile)
       11    0.000    0.000    0.003    0.000 enum.py:515(__new__)
       53    0.003    0.000    0.003    0.000 {built-in method _io.open_code}
       25    0.002    0.000    0.002    0.000 {built-in method _imp.exec_dynamic}
     1082    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap_external>:126(_path_join)
      115    0.001    0.000    0.002    0.000 <frozen importlib._bootstrap>:304(acquire)
       13    0.000    0.000    0.002    0.000 _compiler.py:571(_code)
        1    0.000    0.000    0.002    0.002 decoder.py:1(<module>)
        1    0.000    0.000    0.002    0.002 regex.py:349(compile)
        1    0.001    0.001    0.002    0.002 connection.py:245(recv)
      178    0.000    0.000    0.002    0.000 enum.py:709(__call__)
       10    0.000    0.000    0.002    0.000 resource_tracker.py:161(_send)
       82    0.000    0.000    0.002    0.000 <frozen importlib._bootstrap>:733(_init_module_attrs)
        5    0.000    0.000    0.002    0.000 resource_tracker.py:153(register)
        2    0.000    0.000    0.002    0.001 util.py:447(spawnv_passfds)
       70    0.001    0.000    0.002    0.000 enum.py:249(__set_name__)
       11    0.000    0.000    0.002    0.000 resource_tracker.py:78(ensure_running)
    92/13    0.001    0.000    0.002    0.000 _compiler.py:37(_compile)
        7    0.001    0.000    0.002    0.000 enum.py:1679(convert_class)
        1    0.000    0.000    0.002    0.002 subprocess.py:1(<module>)
        1    0.000    0.000    0.002    0.002 popen_spawn_posix.py:30(__init__)
        1    0.000    0.000    0.002    0.002 popen_fork.py:15(__init__)
      179    0.002    0.000    0.002    0.000 {method 'read' of '_io.BufferedReader' objects}
        1    0.000    0.000    0.002    0.002 popen_spawn_posix.py:38(_launch)
        1    0.000    0.000    0.001    0.001 queue.py:1(<module>)
        1    0.000    0.000    0.001    0.001 __init__.py:469(StrFormatStyle)
        1    0.000    0.000    0.001    0.001 _base.py:1(<module>)
        1    0.000    0.000    0.001    0.001 string.py:1(<module>)
      106    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:481(cache_from_source)
     3857    0.001    0.000    0.001    0.000 tokenizer.py:20(__lt__)
        1    0.000    0.000    0.001    0.001 bz2.py:1(<module>)
        2    0.001    0.001    0.001    0.001 {built-in method _posixsubprocess.fork_exec}
        1    0.001    0.001    0.001    0.001 {built-in method _pickle.loads}
        1    0.000    0.000    0.001    0.001 scanner.py:1(<module>)
        1    0.000    0.000    0.001    0.001 string.py:69(__init_subclass__)
        1    0.001    0.001    0.001    0.001 tokenizer.py:312(build_heap)
        1    0.000    0.000    0.001    0.001 signal.py:1(<module>)
      131    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:632(cached)
      115    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:162(__enter__)
      243    0.001    0.000    0.001    0.000 {method 'copy' of 'set' objects}
        1    0.000    0.000    0.001    0.001 enum.py:846(_create_)
       78    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:610(_get_cached)
      4/2    0.000    0.000    0.001    0.001 _regex_core.py:417(_parse_pattern)
     12/7    0.000    0.000    0.001    0.000 _regex_core.py:427(parse_sequence)
        1    0.000    0.000    0.001    0.001 resource_tracker.py:1(<module>)
       99    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:159(_path_isfile)
      115    0.001    0.000    0.001    0.000 <frozen importlib._bootstrap>:426(_get_module_lock)
      106    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:150(_path_is_mode_type)
        1    0.000    0.000    0.001    0.001 tokenizer.py:81(find_chunk_boundaries)
      115    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:124(setdefault)
       41    0.001    0.000    0.001    0.000 _compiler.py:241(_optimize_charset)
        1    0.000    0.000    0.001    0.001 __init__.py:436(PercentStyle)
       78    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1584(_get_spec)
       14    0.000    0.000    0.001    0.000 hashlib.py:126(__get_openssl_constructor)
     1302    0.001    0.000    0.001    0.000 {method 'join' of 'str' objects}
        1    0.000    0.000    0.001    0.001 process.py:570(_check_system_limits)
       83    0.000    0.000    0.001    0.000 enum.py:383(__setitem__)
      279    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1465(_path_importer_cache)
      177    0.000    0.000    0.001    0.000 enum.py:1112(__new__)
       29    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:463(_lock_unlock_module)
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1640(_fill_cache)
     2131    0.001    0.000    0.001    0.000 {method 'append' of 'list' objects}
        1    0.000    0.000    0.001    0.001 lzma.py:1(<module>)
        2    0.000    0.000    0.001    0.000 hashlib.py:82(__get_builtin_constructor)
        1    0.000    0.000    0.001    0.001 datetime.py:1(<module>)
      115    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:372(release)
       86    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap>:420(__exit__)
       28    0.000    0.000    0.001    0.000 enum.py:1528(__or__)
        1    0.000    0.000    0.001    0.001 encoder.py:1(<module>)
        1    0.000    0.000    0.001    0.001 struct.py:1(<module>)
        7    0.001    0.000    0.001    0.000 {built-in method posix.listdir}
       22    0.000    0.000    0.001    0.000 enum.py:1398(_missing_)
     2270    0.001    0.000    0.001    0.000 {method 'rstrip' of 'str' objects}
      106    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:132(_path_split)
        1    0.000    0.000    0.001    0.001 bisect.py:1(<module>)
      106    0.000    0.000    0.001    0.000 __init__.py:164(match)
        1    0.000    0.000    0.001    0.001 process.py:288(__init__)
     2236    0.001    0.000    0.001    0.000 {built-in method builtins.isinstance}
        7    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:1452(_path_hooks)
     1340    0.001    0.000    0.001    0.000 {method 'startswith' of 'str' objects}
       78    0.000    0.000    0.001    0.000 <frozen importlib._bootstrap_external>:801(spec_from_file_location)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1201(path_stats)
      510    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
      145    0.000    0.000    0.000    0.000 enum.py:1538(__and__)
       16    0.000    0.000    0.000    0.000 <frozen abc>:105(__new__)
      280    0.000    0.000    0.000    0.000 enum.py:833(__setattr__)
        1    0.000    0.000    0.000    0.000 popen_spawn_posix.py:1(<module>)
        1    0.000    0.000    0.000    0.000 heapq.py:1(<module>)
     1173    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        1    0.000    0.000    0.000    0.000 traceback.py:1(<module>)
      527    0.000    0.000    0.000    0.000 _parser.py:254(get)
        1    0.000    0.000    0.000    0.000 threading.py:1(<module>)
        2    0.000    0.000    0.000    0.000 _regex_core.py:803(parse_paren)
       13    0.000    0.000    0.000    0.000 _compiler.py:509(_compile_info)
        1    0.000    0.000    0.000    0.000 glob.py:1(<module>)
        1    0.000    0.000    0.000    0.000 tracemalloc.py:1(<module>)
        3    0.000    0.000    0.000    0.000 threading.py:861(__init__)
       55    0.000    0.000    0.000    0.000 {method '__exit__' of '_io._IOBase' objects}
      248    0.000    0.000    0.000    0.000 socket.py:84(<lambda>)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1116(parse_flags_subpattern)
     1179    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:491(_verbose_message)
      490    0.000    0.000    0.000    0.000 _parser.py:164(__getitem__)
        2    0.000    0.000    0.000    0.000 process.py:83(clear)
        1    0.000    0.000    0.000    0.000 _regex_core.py:73(RegexFlag)
      243    0.000    0.000    0.000    0.000 tokenizer.py:522(update_vocab)
      120    0.000    0.000    0.000    0.000 enum.py:1388(_iter_member_by_def_)
       39    0.000    0.000    0.000    0.000 functools.py:35(update_wrapper)
        4    0.000    0.000    0.000    0.000 {method 'dump' of '_pickle.Pickler' objects}
     1063    0.000    0.000    0.000    0.000 {method 'isupper' of 'str' objects}
        2    0.000    0.000    0.000    0.000 reduction.py:58(dump)
        1    0.000    0.000    0.000    0.000 _psosx.py:358(Process)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:665(_classify_pyc)
   113/34    0.000    0.000    0.000    0.000 _parser.py:174(getwidth)
       28    0.000    0.000    0.000    0.000 {built-in method builtins.sorted}
        5    0.000    0.000    0.000    0.000 synchronize.py:121(_make_name)
      247    0.000    0.000    0.000    0.000 socket.py:79(<lambda>)
       86    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:232(__init__)
      581    0.000    0.000    0.000    0.000 {method 'rpartition' of 'str' objects}
        4    0.000    0.000    0.000    0.000 connection.py:252(poll)
        4    0.000    0.000    0.000    0.000 connection.py:422(_poll)
        2    0.000    0.000    0.000    0.000 _regex_core.py:1417(parse_set)
      724    0.000    0.000    0.000    0.000 {method 'items' of 'dict' objects}
       11    0.000    0.000    0.000    0.000 _regex_core.py:1637(lookup_property)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:698(_validate_timestamp_pyc)
      119    0.000    0.000    0.000    0.000 {method 'find' of 'bytes' objects}
        4    0.000    0.000    0.000    0.000 process.py:380(add_call_item_to_queue)
      115    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:74(__new__)
        2    0.000    0.000    0.000    0.000 signal.py:67(pthread_sigmask)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1681(path_hook_for_FileFinder)
       22    0.000    0.000    0.000    0.000 {built-in method builtins.next}
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2039(optimise)
        1    0.000    0.000    0.000    0.000 _regex_core.py:1102(parse_subpattern)
      202    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:645(parent)
      159    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:84(_unpack_uint32)
       25    0.000    0.000    0.000    0.000 _psosx.py:338(wrap_exceptions)
        2    0.000    0.000    0.000    0.000 _regex_core.py:335(_compile_firstset)
        4    0.000    0.000    0.000    0.000 threading.py:567(__init__)
       86    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:976(find_spec)
        7    0.000    0.000    0.000    0.000 <frozen zipimport>:64(__init__)
       86    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:445(cb)
      250    0.000    0.000    0.000    0.000 socket.py:94(<lambda>)
       10    0.000    0.000    0.000    0.000 threading.py:256(__init__)
      249    0.000    0.000    0.000    0.000 socket.py:89(<lambda>)
        5    0.000    0.000    0.000    0.000 tempfile.py:153(__next__)
      647    0.000    0.000    0.000    0.000 _parser.py:233(__next)
        2    0.000    0.000    0.000    0.000 {built-in method _io.open}
      681    0.000    0.000    0.000    0.000 {method 'get' of 'mappingproxy' objects}
        8    0.000    0.000    0.000    0.000 _regex_core.py:1187(parse_escape)
        2    0.000    0.000    0.000    0.000 queues.py:86(put)
       21    0.000    0.000    0.000    0.000 _parser.py:94(closegroup)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2133(_flatten_branches)
     12/7    0.000    0.000    0.000    0.000 _regex_core.py:3406(optimise)
        2    0.000    0.000    0.000    0.000 reduction.py:48(dumps)
        1    0.000    0.000    0.000    0.000 {built-in method _heapq.heapify}
        2    0.000    0.000    0.000    0.000 _regex_core.py:1483(parse_set_imp_union)
        3    0.000    0.000    0.000    0.000 connection.py:412(_recv_bytes)
        6    0.000    0.000    0.000    0.000 util.py:171(register_after_fork)
       82    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1122(find_spec)
       85    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:185(_path_abspath)
        2    0.000    0.000    0.000    0.000 _regex_core.py:345(_check_firstset)
       68    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 context.py:110(SimpleQueue)
     46/3    0.000    0.000    0.000    0.000 _regex_core.py:1897(compile)
        1    0.000    0.000    0.000    0.000 synchronize.py:1(<module>)
        4    0.000    0.000    0.000    0.000 _regex_core.py:1374(parse_property)
       85    0.000    0.000    0.000    0.000 {built-in method builtins.delattr}
      115    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:79(__init__)
        4    0.000    0.000    0.000    0.000 signal.py:70(<genexpr>)
      120    0.000    0.000    0.000    0.000 enum.py:1378(_iter_member_by_value_)
        1    0.000    0.000    0.000    0.000 process.py:773(submit)
        4    0.000    0.000    0.000    0.000 enum.py:500(__prepare__)
      142    0.000    0.000    0.000    0.000 enum.py:38(_is_descriptor)
      115    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:82(remove)
        6    0.000    0.000    0.000    0.000 connection.py:373(_recv)
      250    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1220(__exit__)
        1    0.000    0.000    0.000    0.000 queues.py:341(__init__)
       11    0.000    0.000    0.000    0.000 _regex_core.py:1626(standardise_name)
      155    0.000    0.000    0.000    0.000 enum.py:79(_is_private)
        8    0.000    0.000    0.000    0.000 util.py:186(__init__)
      212    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:134(<genexpr>)
        1    0.000    0.000    0.000    0.000 process.py:729(_start_executor_manager_thread)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1563(__init__)
      224    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:67(_relax_case)
        7    0.000    0.000    0.000    0.000 _regex_core.py:1506(parse_set_member)
      250    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:1216(__enter__)
        1    0.000    0.000    0.000    0.000 random.py:847(SystemRandom)
      115    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:173(__exit__)
       15    0.000    0.000    0.000    0.000 {built-in method posix.close}
        4    0.000    0.000    0.000    0.000 reduction.py:38(__init__)
      163    0.000    0.000    0.000    0.000 __init__.py:429(<genexpr>)
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2113(_compile)
       85    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:180(_path_isabs)
        2    0.000    0.000    0.000    0.000 enum.py:1558(__invert__)
        7    0.000    0.000    0.000    0.000 _regex_core.py:1547(parse_set_item)
       15    0.000    0.000    0.000    0.000 _compiler.py:384(_mk_bitmap)
        1    0.000    0.000    0.000    0.000 threading.py:1418(__init__)
       10    0.000    0.000    0.000    0.000 selectors.py:351(register)
        2    0.000    0.000    0.000    0.000 signal.py:24(_int_to_enum)
        1    0.000    0.000    0.000    0.000 tokenizer.py:27(Tokenizer)
        5    0.000    0.000    0.000    0.000 synchronize.py:84(_cleanup)
      9/6    0.000    0.000    0.000    0.000 _regex_core.py:3418(pack_characters)
       85    0.000    0.000    0.000    0.000 enum.py:768(__delattr__)
      451    0.000    0.000    0.000    0.000 {built-in method _imp.acquire_lock}
      2/1    0.000    0.000    0.000    0.000 _regex_core.py:2089(pack_characters)
      145    0.000    0.000    0.000    0.000 {method 'extend' of 'list' objects}
      165    0.000    0.000    0.000    0.000 enum.py:48(_is_dunder)
        2    0.000    0.000    0.000    0.000 __init__.py:1658(cpu_times)
       16    0.000    0.000    0.000    0.000 _regex_core.py:384(make_case_flags)
      451    0.000    0.000    0.000    0.000 {built-in method _imp.release_lock}
       41    0.000    0.000    0.000    0.000 _compiler.py:214(_compile_charset)
        6    0.000    0.000    0.000    0.000 _regex_core.py:3485(_compile)
        6    0.000    0.000    0.000    0.000 weakref.py:164(__setitem__)
        8    0.000    0.000    0.000    0.000 _regex_core.py:511(apply_quantifier)
        1    0.000    0.000    0.000    0.000 context.py:85(BoundedSemaphore)
      104    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _compat_pickle.py:1(<module>)
        4    0.000    0.000    0.000    0.000 connection.py:181(send_bytes)
      241    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.RLock' objects}
        1    0.000    0.000    0.000    0.000 process.py:234(ident)
      102    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       69    0.000    0.000    0.000    0.000 signal.py:9(<lambda>)
        1    0.000    0.000    0.000    0.000 __init__.py:288(Process)
        1    0.000    0.000    0.000    0.000 synchronize.py:151(__init__)
        5    0.000    0.000    0.000    0.000 random.py:454(choices)
        1    0.000    0.000    0.000    0.000 queues.py:161(_start_thread)
        1    0.000    0.000    0.000    0.000 queues.py:1(<module>)
      217    0.000    0.000    0.000    0.000 {built-in method builtins.min}
       16    0.000    0.000    0.000    0.000 {built-in method _abc._abc_init}
        1    0.000    0.000    0.000    0.000 threading.py:978(run)
      101    0.000    0.000    0.000    0.000 _parser.py:172(append)
        1    0.000    0.000    0.000    0.000 queues.py:211(_feed)
      285    0.000    0.000    0.000    0.000 _parser.py:249(match)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:48(_new_module)
      155    0.000    0.000    0.000    0.000 enum.py:59(_is_sunder)
       53    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:642(_check_name_wrapper)
       10    0.000    0.000    0.000    0.000 selectors.py:234(register)
        2    0.000    0.000    0.000    0.000 {built-in method _thread.start_new_thread}
        4    0.000    0.000    0.000    0.000 {built-in method builtins.dir}
      191    0.000    0.000    0.000    0.000 _parser.py:160(__len__)
       10    0.000    0.000    0.000    0.000 resource_tracker.py:142(_check_alive)
        2    0.000    0.000    0.000    0.000 random.py:126(__init__)
        2    0.000    0.000    0.000    0.000 process.py:79(wakeup)
        1    0.000    0.000    0.000    0.000 process.py:535(shutdown_workers)
        1    0.000    0.000    0.000    0.000 tokenizer.py:62(init_vocab)
      243    0.000    0.000    0.000    0.000 tokenizer.py:56(dump_pair_count)
        2    0.000    0.000    0.000    0.000 {built-in method posix.getcwd}
        5    0.000    0.000    0.000    0.000 {built-in method posix.read}
       15    0.000    0.000    0.000    0.000 _regex_core.py:2484(__init__)
        2    0.000    0.000    0.000    0.000 _base.py:199(as_completed)
        9    0.000    0.000    0.000    0.000 enum.py:950(_get_mixins_)
        2    0.000    0.000    0.000    0.000 random.py:135(seed)
        1    0.000    0.000    0.000    0.000 spawn.py:160(get_preparation_data)
      2/1    0.000    0.000    0.000    0.000 threading.py:952(start)
        1    0.000    0.000    0.000    0.000 _compression.py:1(<module>)
      241    0.000    0.000    0.000    0.000 {built-in method _thread.get_ident}
       86    0.000    0.000    0.000    0.000 {built-in method _imp.is_builtin}
       36    0.000    0.000    0.000    0.000 _compiler.py:396(_simple)
        5    0.000    0.000    0.000    0.000 tempfile.py:142(rng)
      116    0.000    0.000    0.000    0.000 {method 'remove' of 'list' objects}
       13    0.000    0.000    0.000    0.000 _regex_core.py:1850(with_flags)
      126    0.000    0.000    0.000    0.000 _parser.py:286(tell)
      103    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        7    0.000    0.000    0.000    0.000 {built-in method builtins.sum}
      163    0.000    0.000    0.000    0.000 {built-in method sys.intern}
        5    0.000    0.000    0.000    0.000 resource_tracker.py:157(unregister)
        4    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:662(spec_from_loader)
        4    0.000    0.000    0.000    0.000 connection.py:389(_send_bytes)
       24    0.000    0.000    0.000    0.000 _parser.py:442(_uniq)
      149    0.000    0.000    0.000    0.000 {method 'pop' of 'list' objects}
      139    0.000    0.000    0.000    0.000 {method 'find' of 'bytearray' objects}
        2    0.000    0.000    0.000    0.000 _regex_core.py:4316(_get_required_string)
       11    0.000    0.000    0.000    0.000 _regex_core.py:1605(numeric_to_rational)
      167    0.000    0.000    0.000    0.000 {method 'isidentifier' of 'str' objects}
       21    0.000    0.000    0.000    0.000 _parser.py:82(opengroup)
        5    0.000    0.000    0.000    0.000 queue.py:154(get)
      120    0.000    0.000    0.000    0.000 enum.py:117(_iter_bits_lsb)
